Horario;Conta;Instrumento;Lado;Qtd Ordem;Qtd Execucao Atual;Qtd Exec Acumulada;Preco Executado;Notional Ordem;Notional Exec Atual;Notional Exec Acumulada;Entering Trader
20250629-21:24:16.174;ACC006;WEGE3;Sell;227;87;132;188.59412366348295;42810.86607161063;16407.688758723016;24894.424323579748;CARLOS
20250629-21:24:16.174;ACC010;MGLU3;Buy;168;68;37;148.06576565872263;24875.048630665402;10068.472064793139;5478.433329372737;PAULO
20250629-21:24:16.174;ACC005;VALE3;Sell;263;86;193;160.99267104126488;42341.072483852666;13845.36970954878;31071.585510964123;PAULO
20250629-21:24:16.174;ACC009;PETR4;Buy;71;114;30;267.6579423286026;19003.713905330784;30513.005425460695;8029.738269858078;MARIA
20250629-21:24:16.174;ACC008;RENT3;Sell;40;424;10;395.62446779381804;15824.978711752721;167744.77434457885;3956.2446779381803;ANA
20250629-21:24:16.174;ACC010;ITUB4;Buy;289;94;230;340.6506872090613;98448.04860341872;32021.16459765176;78349.6580580841;ANA
20250629-21:24:16.174;ACC006;RENT3;Buy;21;89;13;480.494599699422;10090.386593687861;42764.01937324856;6246.429796092486;JOSE
20250629-21:24:16.174;ACC009;BBDC4;Buy;231;284;39;216.99930234776002;50126.83884233257;61627.801866763846;8462.97279156264;PAULO
20250629-21:24:16.174;ACC002;LREN3;Buy;292;6;45;217.51716752841315;63515.01291829664;1305.1030051704788;9788.272538778592;ANA
20250629-21:24:16.175;ACC006;WEGE3;Sell;16;22;5;265.0368594366712;4240.589750986739;5830.810907606767;1325.184297183356;ANA
20250629-21:24:16.175;ACC006;BBAS3;Sell;85;36;47;161.71297376602877;13745.602770112446;5821.667055577036;7600.509767003352;JOSE
20250629-21:24:16.175;ACC010;PETR4;Buy;496;221;185;282.71518023107745;140226.7293946144;62480.05483106812;52302.308342749326;ANA
20250629-21:24:16.175;ACC006;ABEV3;Buy;233;104;46;239.2347008768177;55741.685304298524;24880.40889118904;11004.796240333613;PAULO
20250629-21:24:16.175;ACC001;LREN3;Sell;114;147;109;244.40239873004114;27861.87345522469;35927.15261331605;26639.861461574485;MARIA
20250629-21:24:16.175;ACC001;BBDC4;Sell;93;672;72;255.04328872748746;23719.025851656334;171389.09002487158;18363.1167883791;ANA
20250629-21:24:16.175;ACC006;RENT3;Sell;219;216;102;412.34670378663213;90303.92812927243;89066.88801791254;42059.36378623648;MARIA
20250629-21:24:16.175;ACC010;BBAS3;Sell;158;214;118;225.36582989717027;35607.801123752906;48228.28759799444;26593.167927866092;MARIA
20250629-21:24:16.175;ACC003;BBAS3;Buy;17;201;15;267.9417073685658;4555.009025265618;53856.28318108172;4019.125610528487;PAULO
20250629-21:24:16.175;ACC003;ABEV3;Buy;136;633;33;235.30939971028917;32002.078360599327;148950.85001661305;7765.210190439542;JOSE
20250629-21:24:16.175;ACC010;ABEV3;Sell;336;102;283;139.8912607308154;47003.463605553974;14268.908594543169;39589.22678682076;PAULO
20250629-21:24:16.175;ACC009;BBAS3;Sell;108;99;12;108.18696165728913;11684.191858987226;10710.509204071624;1298.2435398874695;MARIA
20250629-21:24:16.175;ACC010;BBDC4;Buy;401;161;192;399.27244161954405;160108.24908943716;64282.863100746596;76660.30879095246;JOSE
20250629-21:24:16.175;ACC007;BBAS3;Sell;274;594;71;295.2305135026571;80893.16069972805;175366.92502057832;20961.366458688655;PAULO
20250629-21:24:16.175;ACC002;MGLU3;Buy;194;372;16;55.33284871911096;10734.572651507528;20583.819723509278;885.3255795057754;ANA
20250629-21:24:16.175;ACC004;MGLU3;Sell;16;20;10;192.42341751516005;3078.774680242561;3848.468350303201;1924.2341751516005;JOSE
20250629-21:24:16.175;ACC007;ABEV3;Sell;126;344;113;165.6341486857286;20869.902734401803;56978.14714789064;18716.65880148733;JOSE
20250629-21:24:16.175;ACC002;MGLU3;Buy;642;450;563;370.1778532267636;237654.18177158223;166580.03395204362;208410.13136666792;ANA
20250629-21:24:16.175;ACC003;ABEV3;Buy;230;93;53;274.86640533427766;63219.27322688386;25562.57569608782;14567.919482716716;CARLOS
20250629-21:24:16.175;ACC006;ABEV3;Sell;357;616;62;291.51513436134417;104070.90296699987;179573.322766588;18073.93833040334;PAULO
20250629-21:24:16.175;ACC002;MGLU3;Buy;397;256;36;103.30824445907234;41013.37305025172;26446.91058152252;3719.096800526604;PAULO
20250629-21:24:16.175;ACC010;LREN3;Sell;211;342;16;80.27563339105922;16938.158645513493;27454.26661974225;1284.4101342569475;MARIA
20250629-21:24:16.175;ACC009;BBAS3;Sell;187;255;157;373.4958420112607;69843.72245610575;95241.43971287148;58638.847195767936;CARLOS
20250629-21:24:16.175;ACC001;RENT3;Buy;22;114;5;82.69167011575107;1819.2167425465234;9426.850393195622;413.45835057875536;PAULO
20250629-21:24:16.175;ACC009;VALE3;Buy;52;435;50;182.18895109993952;9473.825457196855;79252.19372847369;9109.447554996976;CARLOS
20250629-21:24:16.175;ACC006;LREN3;Sell;471;44;118;223.40116011530273;105221.94641430759;9829.65104507332;26361.336893605723;CARLOS
20250629-21:24:16.175;ACC005;PETR4;Buy;126;93;20;219.1853142119678;27617.349590707945;20384.234221713006;4383.706284239356;PAULO
20250629-21:24:16.175;ACC010;BBAS3;Buy;40;49;1;150.66097505796307;6026.439002318522;7382.38777784019;150.66097505796307;CARLOS
20250629-21:24:16.175;ACC010;LREN3;Buy;349;246;306;244.9349029052712;85482.28111393965;60253.986114696716;74950.08028901299;JOSE
20250629-21:24:16.175;ACC010;RENT3;Sell;192;243;161;205.1385993374339;39386.61107278731;49848.67963899644;33027.314493326856;PAULO
20250629-21:24:16.175;ACC001;BBDC4;Buy;744;83;201;290.24362341610447;215941.25582158173;24090.220743536673;58338.968306637;CARLOS
20250629-21:24:16.175;ACC002;PETR4;Sell;820;416;315;372.21687429924486;305217.8369253808;154842.21970848588;117248.31540426213;CARLOS
20250629-21:24:16.175;ACC004;ITUB4;Sell;35;210;15;368.631229325768;12902.09302640188;77412.55815841128;5529.46843988652;CARLOS
20250629-21:24:16.175;ACC002;VALE3;Sell;54;79;46;124.24120589016944;6709.025118069149;9815.055265323386;5715.095470947795;ANA
20250629-21:24:16.175;ACC005;ITUB4;Buy;532;586;274;180.12132705062115;95824.54599093045;105551.097651664;49353.243611870195;MARIA
20250629-21:24:16.175;ACC007;LREN3;Sell;29;196;10;256.56972662621024;7440.522072160097;50287.66641873721;2565.6972662621024;JOSE
20250629-21:24:16.176;ACC002;ITUB4;Buy;74;217;7;404.39157899301705;29924.976845483263;87752.9726414847;2830.7410529511194;MARIA
20250629-21:24:16.176;ACC010;ABEV3;Buy;148;314;43;184.65664022450858;27329.18275322727;57982.1850304957;7940.235529653869;CARLOS
20250629-21:24:16.176;ACC005;WEGE3;Sell;229;49;16;241.3001708135582;55257.73911630483;11823.708369864351;3860.802733016931;CARLOS
20250629-21:24:16.176;ACC007;BBAS3;Sell;317;232;175;98.70504804054607;31289.500228853107;22899.571145406688;17273.383407095564;PAULO
20250629-21:24:16.176;ACC006;ABEV3;Sell;144;149;107;277.82997393388615;40007.51624647961;41396.666116149034;29727.807210925817;ANA
20250629-21:24:16.176;ACC008;MGLU3;Buy;306;272;47;272.67011455704585;83437.05505445602;74166.27115951647;12815.495384181155;CARLOS
20250629-21:24:16.176;ACC007;LREN3;Sell;352;213;265;172.45474078387772;60704.068755924956;36732.85978696596;45700.5063077276;MARIA
20250629-21:24:16.176;ACC006;VALE3;Buy;595;131;273;210.57483538281792;125292.02705277667;27585.303435149148;57486.930059509294;JOSE
20250629-21:24:16.176;ACC010;RENT3;Sell;780;628;254;60.83207830900011;47449.02108102009;38202.54517805207;15451.347890486028;ANA
20250629-21:24:16.176;ACC006;WEGE3;Sell;197;605;186;210.21996966278545;41413.334023568736;127183.08164598519;39100.914357278096;JOSE
20250629-21:24:16.176;ACC004;ABEV3;Buy;138;535;4;235.56578548776656;32508.078397311787;126027.6952359551;942.2631419510662;PAULO
20250629-21:24:16.176;ACC001;BBDC4;Sell;91;371;8;272.4261447145497;24790.779169024023;101070.09968909794;2179.4091577163977;ANA
20250629-21:24:16.176;ACC009;ABEV3;Sell;624;696;388;417.555581011828;260554.68255138068;290618.68438423227;162011.56543258927;CARLOS
20250629-21:24:16.176;ACC005;ABEV3;Sell;23;158;10;92.94050440761325;2137.6316013751048;14684.599696402893;929.4050440761325;PAULO
20250629-21:24:16.176;ACC007;PETR4;Buy;618;45;537;377.16508705907586;233088.0238025089;16972.428917658413;202537.65175072374;CARLOS
20250629-21:24:16.176;ACC009;WEGE3;Buy;136;355;8;234.07174016386165;31833.756662285185;83095.46775817088;1872.5739213108932;ANA
20250629-21:24:16.176;ACC010;BBAS3;Sell;440;361;295;475.08941519500786;209039.34268580345;171507.27888539783;140151.3774825273;ANA
20250629-21:24:16.176;ACC007;ITUB4;Sell;190;58;14;243.98657162329448;46357.44860842595;14151.22115415108;3415.812002726123;JOSE
20250629-21:24:16.176;ACC010;VALE3;Buy;130;2;47;245.391444838702;31900.88782903126;490.782889677404;11533.397907418994;PAULO
20250629-21:24:16.176;ACC003;PETR4;Buy;560;392;386;153.40738981356435;85908.13829559603;60135.69680691723;59215.25246803584;MARIA
20250629-21:24:16.176;ACC008;ITUB4;Buy;799;523;794;336.7014629494543;269024.468896614;176094.8651225646;267340.9615818667;PAULO
20250629-21:24:16.176;ACC007;ITUB4;Buy;420;562;236;192.194806228566;80721.81861599772;108013.48110045408;45357.97426994157;JOSE
20250629-21:24:16.176;ACC003;ABEV3;Sell;57;16;26;32.03752277311568;1826.1387980675938;512.6003643698509;832.9755921010078;PAULO
20250629-21:24:16.176;ACC010;VALE3;Sell;188;362;148;401.9806498924853;75572.36217978723;145516.9952610797;59493.13618408782;ANA
20250629-21:24:16.176;ACC007;RENT3;Buy;145;144;53;388.10446820287507;56275.14788941688;55887.04342121401;20569.536814752377;CARLOS
20250629-21:24:16.176;ACC002;LREN3;Sell;358;177;237;125.63603205625094;44977.69947613784;22237.577673956417;29775.739597331474;PAULO
20250629-21:24:16.176;ACC007;BBDC4;Buy;12;231;11;231.26723713116488;2775.2068455739786;53422.73177729909;2543.9396084428136;ANA
20250629-21:24:16.176;ACC005;VALE3;Buy;225;135;151;114.91561162696104;25856.012616066233;15513.60756963974;17352.257355671118;PAULO
20250629-21:24:16.176;ACC003;LREN3;Sell;715;257;692;204.66976590461388;146338.88262179893;52600.129837485765;141631.4780059928;CARLOS
20250629-21:24:16.176;ACC001;BBDC4;Buy;112;192;15;64.11362202035423;7180.7256662796735;12309.815427908012;961.7043303053134;ANA
20250629-21:24:16.176;ACC009;BBDC4;Buy;397;879;271;244.183300820331;96940.7704256714;214637.12142107094;66173.6745223097;MARIA
20250629-21:24:16.176;ACC004;ABEV3;Sell;349;857;311;214.99850312425198;75034.47759036394;184253.71717748395;66864.53447164237;CARLOS
20250629-21:24:16.176;ACC006;ABEV3;Buy;357;643;324;235.01868564247047;83901.67077436196;151117.01486810853;76146.05414816043;MARIA
20250629-21:24:16.176;ACC003;RENT3;Buy;136;117;100;201.66246030503095;27426.09460148421;23594.507855688622;20166.246030503095;ANA
20250629-21:24:16.176;ACC002;VALE3;Sell;161;39;141;290.92480891628014;46838.894235521104;11346.067547734925;41020.3980571955;ANA
20250629-21:24:16.176;ACC001;PETR4;Buy;707;936;138;313.22868270815127;221452.67867466295;293182.0470148296;43225.55821372488;MARIA
20250629-21:24:16.176;ACC001;WEGE3;Buy;166;239;9;248.92107347311347;41320.89819653684;59492.13656007412;2240.289661258021;JOSE
20250629-21:24:16.176;ACC006;BBAS3;Sell;22;5;2;357.6031899397743;7867.270178675035;1788.0159496988717;715.2063798795486;ANA
20250629-21:24:16.176;ACC005;PETR4;Buy;66;350;14;189.47424803668173;12505.300370420995;66315.9868128386;2652.639472513544;PAULO
20250629-21:24:16.176;ACC008;BBAS3;Buy;129;366;119;470.6398540152079;60712.54116796182;172254.18656956608;56006.14262780974;PAULO
20250629-21:24:16.177;ACC003;RENT3;Buy;415;475;147;419.93087407978123;174271.3127431092;199467.16518789608;61729.838489727845;CARLOS
20250629-21:24:16.177;ACC007;PETR4;Sell;31;134;12;272.20646015683644;8438.40026486193;36475.665661016086;3266.4775218820373;ANA
20250629-21:24:16.177;ACC008;BBAS3;Sell;108;161;76;197.85394195059354;21368.2257306641;31854.48465404556;15036.899588245109;MARIA
20250629-21:24:16.177;ACC010;PETR4;Sell;169;363;118;308.6960027639894;52169.624467114205;112056.64900332814;36426.12832615075;JOSE
20250629-21:24:16.177;ACC004;ABEV3;Sell;39;101;32;255.68823529280687;9971.841176419468;25824.511764573494;8182.02352936982;PAULO
20250629-21:24:16.177;ACC008;RENT3;Sell;218;42;186;400.52185689522753;87313.7648031596;16821.917989599555;74497.06538251232;CARLOS
20250629-21:24:16.177;ACC009;RENT3;Sell;44;151;10;418.8913525622301;18431.219512738124;63252.594236896744;4188.913525622301;CARLOS
20250629-21:24:16.177;ACC005;ABEV3;Sell;322;558;306;328.0669439183579;105637.55594171124;183061.3547064437;100388.48483901752;CARLOS
20250629-21:24:16.177;ACC006;BBAS3;Buy;587;99;120;266.31802232489684;156328.67910471445;26365.48421016479;31958.16267898762;ANA
20250629-21:24:16.177;ACC010;BBDC4;Buy;93;275;91;285.4261578316182;26544.63267834049;78492.193403695;25973.780362677255;ANA
20250629-21:24:16.177;ACC010;VALE3;Sell;18;314;5;289.23312818452564;5206.196307321461;90819.20224994105;1446.1656409226282;PAULO
20250629-21:24:16.177;ACC001;ITUB4;Sell;50;224;22;128.0880339189513;6404.401695947566;28691.719597845095;2817.936746216929;PAULO
20250629-21:24:16.177;ACC010;LREN3;Buy;180;209;14;358.85424391532854;64593.76390475914;75000.53697830366;5023.9594148146;PAULO
20250629-21:24:16.177;ACC005;BBDC4;Sell;123;163;19;288.44567927053333;35478.8185502756;47016.64572109693;5480.467906140133;JOSE
20250629-21:24:16.177;ACC007;LREN3;Sell;357;464;119;286.78740586013555;102383.1038920684;133069.3563191029;34127.70129735613;CARLOS
20250629-21:24:16.177;ACC007;ABEV3;Sell;117;292;71;101.7087541646195;11899.924237260482;29698.956216068895;7221.321545687985;JOSE
20250629-21:24:16.178;ACC003;ABEV3;Buy;337;97;9;338.12021567165885;113946.51268134904;32797.660920150905;3043.08194104493;PAULO
20250629-21:24:16.178;ACC001;VALE3;Buy;429;433;286;84.40730516317875;36210.733915003686;36548.3631356564;24140.489276669123;MARIA
20250629-21:24:16.178;ACC003;ABEV3;Buy;575;335;250;273.2742377405814;157132.68670083428;91546.86964309476;68318.55943514535;JOSE
20250629-21:24:16.178;ACC002;LREN3;Buy;693;445;93;318.23492851272147;220536.80545931598;141614.54318816104;29595.848351683097;JOSE
20250629-21:24:16.178;ACC010;VALE3;Buy;157;19;26;176.9941234376277;27788.07737970755;3362.8883453149265;4601.84720937832;MARIA
20250629-21:24:16.178;ACC010;VALE3;Sell;342;474;220;188.47299844435037;64457.76546796782;89336.20126262207;41464.05965775708;ANA
20250629-21:24:16.178;ACC007;LREN3;Sell;602;308;421;281.06367383667515;169200.33164967844;86567.61154169595;118327.80668524024;ANA
20250629-21:24:16.178;ACC010;RENT3;Buy;302;328;272;228.66914590100913;69058.08206210476;75003.479855531;62198.00768507448;CARLOS
20250629-21:24:16.178;ACC007;WEGE3;Buy;245;116;68;291.4895746748567;71414.9457953399;33812.79066228338;19821.29107789026;CARLOS
20250629-21:24:16.178;ACC009;BBDC4;Buy;308;186;230;166.6124068614735;51316.62131333383;30989.90767623407;38320.8535781389;ANA
20250629-21:24:16.178;ACC006;ITUB4;Buy;120;379;100;365.98126892896033;43917.75227147524;138706.90092407598;36598.126892896034;PAULO
20250629-21:24:16.178;ACC010;RENT3;Sell;344;689;134;255.95419101863328;88048.24171040984;176352.43761183834;34297.86159649686;CARLOS
20250629-21:24:16.178;ACC008;PETR4;Buy;528;848;480;218.58097957546605;115410.75721584607;185356.6706799952;104918.8701962237;ANA
20250629-21:24:16.178;ACC010;WEGE3;Sell;214;56;113;288.0681955491357;61646.59384751503;16131.818950751598;32551.70609705233;CARLOS
20250629-21:24:16.178;ACC001;PETR4;Sell;232;204;133;435.2606919826875;100980.4805399835;88793.18116446825;57889.67203369744;PAULO
20250629-21:24:16.178;ACC007;RENT3;Sell;401;163;262;329.92407968448697;132299.55595347928;53777.62498857138;86440.10887733559;JOSE
20250629-21:24:16.178;ACC003;VALE3;Buy;130;199;41;342.2033097345813;44486.43026549557;68098.45863718168;14030.335699117833;ANA
20250629-21:24:16.178;ACC006;MGLU3;Sell;17;45;0;270.86898503042835;4604.772745517282;12189.104326369275;0.0;CARLOS
20250629-21:24:16.178;ACC005;ABEV3;Buy;54;408;34;347.3231109356633;18755.44799052582;141707.82926175062;11808.985771812551;CARLOS
20250629-21:24:16.178;ACC008;PETR4;Buy;677;44;128;104.26743249551758;70589.05179946541;4587.767029802773;13346.23135942625;CARLOS
20250629-21:24:16.178;ACC001;RENT3;Sell;10;199;1;165.35601768730137;1653.5601768730137;32905.84751977297;165.35601768730137;CARLOS
20250629-21:24:16.178;ACC005;VALE3;Buy;92;371;14;408.9443735655124;37622.882368027145;151718.36259280512;5725.221229917174;CARLOS
20250629-21:24:16.178;ACC005;WEGE3;Buy;140;12;25;212.56305675898255;29758.82794625756;2550.7566811077904;5314.076418974564;CARLOS
20250629-21:24:16.178;ACC007;BBAS3;Sell;557;470;180;325.30787467283545;181196.48619276934;152894.70109623266;58555.41744111038;PAULO
20250629-21:24:16.178;ACC005;VALE3;Buy;266;244;30;223.74078196420191;59515.048002477706;54592.75079926527;6712.223458926057;JOSE
20250629-21:24:16.178;ACC002;WEGE3;Sell;63;111;55;201.89684221146365;12719.50105932221;22410.549485472464;11104.3263216305;MARIA
20250629-21:24:16.178;ACC002;PETR4;Sell;356;127;75;211.82041775427624;75408.06872052234;26901.193054793082;15886.531331570717;MARIA
20250629-21:24:16.178;ACC004;PETR4;Buy;105;66;8;289.90612995412914;30440.14364518356;19133.804576972525;2319.249039633033;ANA
20250629-21:24:16.178;ACC002;LREN3;Sell;62;227;53;158.8626820815066;9849.48628905341;36061.828832502;8419.722150319849;PAULO
20250629-21:24:16.178;ACC008;ITUB4;Sell;181;362;110;265.98522595774506;48143.32589835185;96286.6517967037;29258.374855351958;ANA
20250629-21:24:16.178;ACC002;MGLU3;Sell;555;625;229;351.7183190984668;195203.66709964906;219823.94943654173;80543.4950735489;CARLOS
20250629-21:24:16.178;ACC007;PETR4;Buy;445;443;259;172.28853296805977;76668.3971707866;76323.82010485047;44622.73003872748;CARLOS
20250629-21:24:16.178;ACC009;ITUB4;Buy;221;53;57;291.0246689131473;64316.451829805555;15424.307452396808;16588.406128049395;ANA
20250629-21:24:16.178;ACC008;BBDC4;Sell;155;171;112;442.37439231762914;68568.03080923251;75646.02108631458;49545.93193957447;ANA
20250629-21:24:16.178;ACC009;WEGE3;Sell;65;373;56;208.54650574260359;13555.522873269234;77787.84664199114;11678.6043215858;ANA
20250629-21:24:16.178;ACC004;MGLU3;Buy;268;103;7;217.10654397110156;58184.553784255215;22361.974029023462;1519.745807797711;CARLOS
20250629-21:24:16.178;ACC001;VALE3;Sell;9;26;1;435.14480708338783;3916.3032637504903;11313.764984168083;435.14480708338783;MARIA
20250629-21:24:16.178;ACC008;ABEV3;Buy;106;330;89;126.2058801048216;13377.82329111109;41647.94043459113;11232.323329329123;ANA
20250629-21:24:16.178;ACC002;PETR4;Buy;394;148;8;304.869947167925;120118.75918416244;45120.7521808529;2438.9595773434;JOSE
20250629-21:24:16.178;ACC009;VALE3;Buy;82;193;25;188.53213641388078;15459.635185938223;36386.70232787899;4713.303410347019;ANA
20250629-21:24:16.178;ACC002;WEGE3;Sell;73;23;70;359.82617308115516;26267.310634924328;8276.00198086657;25187.83211568086;ANA
20250629-21:24:16.178;ACC001;BBDC4;Buy;96;33;89;102.5440886646272;9844.23251180421;3383.9549259326973;9126.42389115182;ANA
20250629-21:24:16.178;ACC010;ITUB4;Sell;19;187;10;270.5423551214101;5140.304747306792;50591.420407703685;2705.423551214101;ANA
20250629-21:24:16.178;ACC003;ABEV3;Sell;437;622;99;382.69357915414406;167237.09409036094;238035.4062338776;37886.66433626026;PAULO
20250629-21:24:16.178;ACC010;MGLU3;Buy;529;783;154;287.60890763945997;152145.11214127432;225197.77468169716;44291.77177647684;PAULO
20250629-21:24:16.179;ACC001;WEGE3;Sell;223;75;57;397.7528542569531;88698.88649930054;29831.464069271486;22671.91269264633;PAULO
20250629-21:24:16.179;ACC001;ITUB4;Buy;131;104;75;332.3042963261207;43531.86281872181;34559.64681791655;24922.822224459054;CARLOS
20250629-21:24:16.179;ACC009;PETR4;Sell;103;67;86;243.25632314888924;25055.401284335592;16298.17365097558;20920.043790804473;MARIA
20250629-21:24:16.179;ACC001;ABEV3;Buy;171;87;90;446.83430243026544;76408.6657155754;38874.58431143309;40215.08721872389;JOSE
20250629-21:24:16.179;ACC007;ITUB4;Sell;549;37;84;292.3568906861705;160503.9329867076;10817.20495538831;24557.978817638323;ANA
20250629-21:24:16.179;ACC009;LREN3;Buy;174;9;5;303.6456168440894;52834.33733087155;2732.8105515968045;1518.2280842204468;JOSE
20250629-21:24:16.179;ACC004;PETR4;Buy;98;168;6;297.4538138071201;29150.473753097773;49972.24071959618;1784.7228828427208;ANA
